history_id,date,pair,base,quote,rate,provider,quality_tier
GBP_INR-2025-03-10,2025-03-10,GBP_INR,GBP,INR,107.926,manual_uploaded_rates,manual
USD_INR-2025-03-10,2025-03-10,USD_INR,USD,INR,83.105,manual_uploaded_rates,manual
EUR_INR-2025-03-10,2025-03-10,EUR_INR,EUR,INR,91.4185,manual_uploaded_rates,manual
GBP_USD-2025-03-10,2025-03-10,GBP_USD,GBP,USD,1.284359,manual_uploaded_rates,manual
EUR_GBP-2025-03-10,2025-03-10,EUR_GBP,EUR,GBP,0.836327,manual_uploaded_rates,manual
EUR_USD-2025-03-10,2025-03-10,EUR_USD,EUR,USD,1.085233,manual_uploaded_rates,manual
USD_GBP-2025-03-10,2025-03-10,USD_GBP,USD,GBP,0.776589,manual_uploaded_rates,manual
GBP_EUR-2025-03-10,2025-03-10,GBP_EUR,GBP,EUR,1.17484,manual_uploaded_rates,manual
GBP_INR-2025-03-11,2025-03-11,GBP_INR,GBP,INR,107.8983,manual_uploaded_rates,manual
USD_INR-2025-03-11,2025-03-11,USD_INR,USD,INR,83.0837,manual_uploaded_rates,manual
EUR_INR-2025-03-11,2025-03-11,EUR_INR,EUR,INR,91.3951,manual_uploaded_rates,manual
GBP_USD-2025-03-11,2025-03-11,GBP_USD,GBP,USD,1.28403,manual_uploaded_rates,manual
EUR_GBP-2025-03-11,2025-03-11,EUR_GBP,EUR,GBP,0.836113,manual_uploaded_rates,manual
EUR_USD-2025-03-11,2025-03-11,EUR_USD,EUR,USD,1.084956,manual_uploaded_rates,manual
USD_GBP-2025-03-11,2025-03-11,USD_GBP,USD,GBP,0.77639,manual_uploaded_rates,manual
GBP_EUR-2025-03-11,2025-03-11,GBP_EUR,GBP,EUR,1.174539,manual_uploaded_rates,manual
GBP_INR-2025-03-12,2025-03-12,GBP_INR,GBP,INR,107.8684,manual_uploaded_rates,manual
USD_INR-2025-03-12,2025-03-12,USD_INR,USD,INR,83.0607,manual_uploaded_rates,manual
EUR_INR-2025-03-12,2025-03-12,EUR_INR,EUR,INR,91.3697,manual_uploaded_rates,manual
GBP_USD-2025-03-12,2025-03-12,GBP_USD,GBP,USD,1.283674,manual_uploaded_rates,manual
EUR_GBP-2025-03-12,2025-03-12,EUR_GBP,EUR,GBP,0.835881,manual_uploaded_rates,manual
EUR_USD-2025-03-12,2025-03-12,EUR_USD,EUR,USD,1.084655,manual_uploaded_rates,manual
USD_GBP-2025-03-12,2025-03-12,USD_GBP,USD,GBP,0.776175,manual_uploaded_rates,manual
GBP_EUR-2025-03-12,2025-03-12,GBP_EUR,GBP,EUR,1.174213,manual_uploaded_rates,manual
GBP_INR-2025-03-13,2025-03-13,GBP_INR,GBP,INR,107.8372,manual_uploaded_rates,manual
USD_INR-2025-03-13,2025-03-13,USD_INR,USD,INR,83.0366,manual_uploaded_rates,manual
EUR_INR-2025-03-13,2025-03-13,EUR_INR,EUR,INR,91.3432,manual_uploaded_rates,manual
GBP_USD-2025-03-13,2025-03-13,GBP_USD,GBP,USD,1.283302,manual_uploaded_rates,manual
EUR_GBP-2025-03-13,2025-03-13,EUR_GBP,EUR,GBP,0.835639,manual_uploaded_rates,manual
EUR_USD-2025-03-13,2025-03-13,EUR_USD,EUR,USD,1.08434,manual_uploaded_rates,manual
USD_GBP-2025-03-13,2025-03-13,USD_GBP,USD,GBP,0.77595,manual_uploaded_rates,manual
GBP_EUR-2025-03-13,2025-03-13,GBP_EUR,GBP,EUR,1.173873,manual_uploaded_rates,manual
GBP_INR-2025-03-14,2025-03-14,GBP_INR,GBP,INR,107.8055,manual_uploaded_rates,manual
USD_INR-2025-03-14,2025-03-14,USD_INR,USD,INR,83.0123,manual_uploaded_rates,manual
EUR_INR-2025-03-14,2025-03-14,EUR_INR,EUR,INR,91.3165,manual_uploaded_rates,manual
GBP_USD-2025-03-14,2025-03-14,GBP_USD,GBP,USD,1.282926,manual_uploaded_rates,manual
EUR_GBP-2025-03-14,2025-03-14,EUR_GBP,EUR,GBP,0.835394,manual_uploaded_rates,manual
EUR_USD-2025-03-14,2025-03-14,EUR_USD,EUR,USD,1.084023,manual_uploaded_rates,manual
USD_GBP-2025-03-14,2025-03-14,USD_GBP,USD,GBP,0.775723,manual_uploaded_rates,manual
GBP_EUR-2025-03-14,2025-03-14,GBP_EUR,GBP,EUR,1.173529,manual_uploaded_rates,manual
GBP_INR-2025-03-15,2025-03-15,GBP_INR,GBP,INR,107.7746,manual_uploaded_rates,manual
USD_INR-2025-03-15,2025-03-15,USD_INR,USD,INR,82.9884,manual_uploaded_rates,manual
EUR_INR-2025-03-15,2025-03-15,EUR_INR,EUR,INR,91.2902,manual_uploaded_rates,manual
GBP_USD-2025-03-15,2025-03-15,GBP_USD,GBP,USD,1.282557,manual_uploaded_rates,manual
EUR_GBP-2025-03-15,2025-03-15,EUR_GBP,EUR,GBP,0.835153,manual_uploaded_rates,manual
EUR_USD-2025-03-15,2025-03-15,EUR_USD,EUR,USD,1.083711,manual_uploaded_rates,manual
USD_GBP-2025-03-15,2025-03-15,USD_GBP,USD,GBP,0.7755,manual_uploaded_rates,manual
GBP_EUR-2025-03-15,2025-03-15,GBP_EUR,GBP,EUR,1.173192,manual_uploaded_rates,manual
GBP_INR-2025-03-16,2025-03-16,GBP_INR,GBP,INR,107.7451,manual_uploaded_rates,manual
USD_INR-2025-03-16,2025-03-16,USD_INR,USD,INR,82.9657,manual_uploaded_rates,manual
EUR_INR-2025-03-16,2025-03-16,EUR_INR,EUR,INR,91.2653,manual_uploaded_rates,manual
GBP_USD-2025-03-16,2025-03-16,GBP_USD,GBP,USD,1.282207,manual_uploaded_rates,manual
EUR_GBP-2025-03-16,2025-03-16,EUR_GBP,EUR,GBP,0.834925,manual_uploaded_rates,manual
EUR_USD-2025-03-16,2025-03-16,EUR_USD,EUR,USD,1.083415,manual_uploaded_rates,manual
USD_GBP-2025-03-16,2025-03-16,USD_GBP,USD,GBP,0.775288,manual_uploaded_rates,manual
GBP_EUR-2025-03-16,2025-03-16,GBP_EUR,GBP,EUR,1.172871,manual_uploaded_rates,manual
GBP_INR-2025-03-17,2025-03-17,GBP_INR,GBP,INR,107.7182,manual_uploaded_rates,manual
USD_INR-2025-03-17,2025-03-17,USD_INR,USD,INR,82.945,manual_uploaded_rates,manual
EUR_INR-2025-03-17,2025-03-17,EUR_INR,EUR,INR,91.2425,manual_uploaded_rates,manual
GBP_USD-2025-03-17,2025-03-17,GBP_USD,GBP,USD,1.281886,manual_uploaded_rates,manual
EUR_GBP-2025-03-17,2025-03-17,EUR_GBP,EUR,GBP,0.834716,manual_uploaded_rates,manual
EUR_USD-2025-03-17,2025-03-17,EUR_USD,EUR,USD,1.083144,manual_uploaded_rates,manual
USD_GBP-2025-03-17,2025-03-17,USD_GBP,USD,GBP,0.775094,manual_uploaded_rates,manual
GBP_EUR-2025-03-17,2025-03-17,GBP_EUR,GBP,EUR,1.172578,manual_uploaded_rates,manual
GBP_INR-2025-03-18,2025-03-18,GBP_INR,GBP,INR,107.6946,manual_uploaded_rates,manual
USD_INR-2025-03-18,2025-03-18,USD_INR,USD,INR,82.9268,manual_uploaded_rates,manual
EUR_INR-2025-03-18,2025-03-18,EUR_INR,EUR,INR,91.2225,manual_uploaded_rates,manual
GBP_USD-2025-03-18,2025-03-18,GBP_USD,GBP,USD,1.281605,manual_uploaded_rates,manual
EUR_GBP-2025-03-18,2025-03-18,EUR_GBP,EUR,GBP,0.834533,manual_uploaded_rates,manual
EUR_USD-2025-03-18,2025-03-18,EUR_USD,EUR,USD,1.082907,manual_uploaded_rates,manual
USD_GBP-2025-03-18,2025-03-18,USD_GBP,USD,GBP,0.774924,manual_uploaded_rates,manual
GBP_EUR-2025-03-18,2025-03-18,GBP_EUR,GBP,EUR,1.172321,manual_uploaded_rates,manual
GBP_INR-2025-03-19,2025-03-19,GBP_INR,GBP,INR,107.6751,manual_uploaded_rates,manual
USD_INR-2025-03-19,2025-03-19,USD_INR,USD,INR,82.9118,manual_uploaded_rates,manual
EUR_INR-2025-03-19,2025-03-19,EUR_INR,EUR,INR,91.2059,manual_uploaded_rates,manual
GBP_USD-2025-03-19,2025-03-19,GBP_USD,GBP,USD,1.281373,manual_uploaded_rates,manual
EUR_GBP-2025-03-19,2025-03-19,EUR_GBP,EUR,GBP,0.834382,manual_uploaded_rates,manual
EUR_USD-2025-03-19,2025-03-19,EUR_USD,EUR,USD,1.08271,manual_uploaded_rates,manual
USD_GBP-2025-03-19,2025-03-19,USD_GBP,USD,GBP,0.774784,manual_uploaded_rates,manual
GBP_EUR-2025-03-19,2025-03-19,GBP_EUR,GBP,EUR,1.172108,manual_uploaded_rates,manual
GBP_INR-2025-03-20,2025-03-20,GBP_INR,GBP,INR,107.6603,manual_uploaded_rates,manual
USD_INR-2025-03-20,2025-03-20,USD_INR,USD,INR,82.9004,manual_uploaded_rates,manual
EUR_INR-2025-03-20,2025-03-20,EUR_INR,EUR,INR,91.1935,manual_uploaded_rates,manual
GBP_USD-2025-03-20,2025-03-20,GBP_USD,GBP,USD,1.281198,manual_uploaded_rates,manual
EUR_GBP-2025-03-20,2025-03-20,EUR_GBP,EUR,GBP,0.834268,manual_uploaded_rates,manual
EUR_USD-2025-03-20,2025-03-20,EUR_USD,EUR,USD,1.082562,manual_uploaded_rates,manual
USD_GBP-2025-03-20,2025-03-20,USD_GBP,USD,GBP,0.774678,manual_uploaded_rates,manual
GBP_EUR-2025-03-20,2025-03-20,GBP_EUR,GBP,EUR,1.171948,manual_uploaded_rates,manual
GBP_INR-2025-03-21,2025-03-21,GBP_INR,GBP,INR,107.651,manual_uploaded_rates,manual
USD_INR-2025-03-21,2025-03-21,USD_INR,USD,INR,82.8933,manual_uploaded_rates,manual
EUR_INR-2025-03-21,2025-03-21,EUR_INR,EUR,INR,91.1856,manual_uploaded_rates,manual
GBP_USD-2025-03-21,2025-03-21,GBP_USD,GBP,USD,1.281087,manual_uploaded_rates,manual
EUR_GBP-2025-03-21,2025-03-21,EUR_GBP,EUR,GBP,0.834196,manual_uploaded_rates,manual
EUR_USD-2025-03-21,2025-03-21,EUR_USD,EUR,USD,1.082469,manual_uploaded_rates,manual
USD_GBP-2025-03-21,2025-03-21,USD_GBP,USD,GBP,0.774611,manual_uploaded_rates,manual
GBP_EUR-2025-03-21,2025-03-21,GBP_EUR,GBP,EUR,1.171847,manual_uploaded_rates,manual
GBP_INR-2025-03-22,2025-03-22,GBP_INR,GBP,INR,107.6475,manual_uploaded_rates,manual
USD_INR-2025-03-22,2025-03-22,USD_INR,USD,INR,82.8906,manual_uploaded_rates,manual
EUR_INR-2025-03-22,2025-03-22,EUR_INR,EUR,INR,91.1826,manual_uploaded_rates,manual
GBP_USD-2025-03-22,2025-03-22,GBP_USD,GBP,USD,1.281045,manual_uploaded_rates,manual
EUR_GBP-2025-03-22,2025-03-22,EUR_GBP,EUR,GBP,0.834169,manual_uploaded_rates,manual
EUR_USD-2025-03-22,2025-03-22,EUR_USD,EUR,USD,1.082434,manual_uploaded_rates,manual
USD_GBP-2025-03-22,2025-03-22,USD_GBP,USD,GBP,0.774586,manual_uploaded_rates,manual
GBP_EUR-2025-03-22,2025-03-22,GBP_EUR,GBP,EUR,1.171809,manual_uploaded_rates,manual
GBP_INR-2025-03-23,2025-03-23,GBP_INR,GBP,INR,107.6503,manual_uploaded_rates,manual
USD_INR-2025-03-23,2025-03-23,USD_INR,USD,INR,82.8927,manual_uploaded_rates,manual
EUR_INR-2025-03-23,2025-03-23,EUR_INR,EUR,INR,91.1849,manual_uploaded_rates,manual
GBP_USD-2025-03-23,2025-03-23,GBP_USD,GBP,USD,1.281078,manual_uploaded_rates,manual
EUR_GBP-2025-03-23,2025-03-23,EUR_GBP,EUR,GBP,0.83419,manual_uploaded_rates,manual
EUR_USD-2025-03-23,2025-03-23,EUR_USD,EUR,USD,1.082461,manual_uploaded_rates,manual
USD_GBP-2025-03-23,2025-03-23,USD_GBP,USD,GBP,0.774605,manual_uploaded_rates,manual
GBP_EUR-2025-03-23,2025-03-23,GBP_EUR,GBP,EUR,1.171839,manual_uploaded_rates,manual
GBP_INR-2025-03-24,2025-03-24,GBP_INR,GBP,INR,107.6594,manual_uploaded_rates,manual
USD_INR-2025-03-24,2025-03-24,USD_INR,USD,INR,82.8997,manual_uploaded_rates,manual
EUR_INR-2025-03-24,2025-03-24,EUR_INR,EUR,INR,91.1927,manual_uploaded_rates,manual
GBP_USD-2025-03-24,2025-03-24,GBP_USD,GBP,USD,1.281187,manual_uploaded_rates,manual
EUR_GBP-2025-03-24,2025-03-24,EUR_GBP,EUR,GBP,0.834261,manual_uploaded_rates,manual
EUR_USD-2025-03-24,2025-03-24,EUR_USD,EUR,USD,1.082553,manual_uploaded_rates,manual
USD_GBP-2025-03-24,2025-03-24,USD_GBP,USD,GBP,0.774671,manual_uploaded_rates,manual
GBP_EUR-2025-03-24,2025-03-24,GBP_EUR,GBP,EUR,1.171938,manual_uploaded_rates,manual
GBP_INR-2025-03-25,2025-03-25,GBP_INR,GBP,INR,107.6751,manual_uploaded_rates,manual
USD_INR-2025-03-25,2025-03-25,USD_INR,USD,INR,82.9118,manual_uploaded_rates,manual
EUR_INR-2025-03-25,2025-03-25,EUR_INR,EUR,INR,91.206,manual_uploaded_rates,manual
GBP_USD-2025-03-25,2025-03-25,GBP_USD,GBP,USD,1.281373,manual_uploaded_rates,manual
EUR_GBP-2025-03-25,2025-03-25,EUR_GBP,EUR,GBP,0.834383,manual_uploaded_rates,manual
EUR_USD-2025-03-25,2025-03-25,EUR_USD,EUR,USD,1.082711,manual_uploaded_rates,manual
USD_GBP-2025-03-25,2025-03-25,USD_GBP,USD,GBP,0.774784,manual_uploaded_rates,manual
GBP_EUR-2025-03-25,2025-03-25,GBP_EUR,GBP,EUR,1.172109,manual_uploaded_rates,manual
GBP_INR-2025-03-26,2025-03-26,GBP_INR,GBP,INR,107.6972,manual_uploaded_rates,manual
USD_INR-2025-03-26,2025-03-26,USD_INR,USD,INR,82.9288,manual_uploaded_rates,manual
EUR_INR-2025-03-26,2025-03-26,EUR_INR,EUR,INR,91.2247,manual_uploaded_rates,manual
GBP_USD-2025-03-26,2025-03-26,GBP_USD,GBP,USD,1.281636,manual_uploaded_rates,manual
EUR_GBP-2025-03-26,2025-03-26,EUR_GBP,EUR,GBP,0.834554,manual_uploaded_rates,manual
EUR_USD-2025-03-26,2025-03-26,EUR_USD,EUR,USD,1.082933,manual_uploaded_rates,manual
USD_GBP-2025-03-26,2025-03-26,USD_GBP,USD,GBP,0.774943,manual_uploaded_rates,manual
GBP_EUR-2025-03-26,2025-03-26,GBP_EUR,GBP,EUR,1.17235,manual_uploaded_rates,manual
GBP_INR-2025-03-27,2025-03-27,GBP_INR,GBP,INR,107.7256,manual_uploaded_rates,manual
USD_INR-2025-03-27,2025-03-27,USD_INR,USD,INR,82.9507,manual_uploaded_rates,manual
EUR_INR-2025-03-27,2025-03-27,EUR_INR,EUR,INR,91.2488,manual_uploaded_rates,manual
GBP_USD-2025-03-27,2025-03-27,GBP_USD,GBP,USD,1.281974,manual_uploaded_rates,manual
EUR_GBP-2025-03-27,2025-03-27,EUR_GBP,EUR,GBP,0.834774,manual_uploaded_rates,manual
EUR_USD-2025-03-27,2025-03-27,EUR_USD,EUR,USD,1.083219,manual_uploaded_rates,manual
USD_GBP-2025-03-27,2025-03-27,USD_GBP,USD,GBP,0.775147,manual_uploaded_rates,manual
GBP_EUR-2025-03-27,2025-03-27,GBP_EUR,GBP,EUR,1.172659,manual_uploaded_rates,manual
GBP_INR-2025-03-28,2025-03-28,GBP_INR,GBP,INR,107.76,manual_uploaded_rates,manual
USD_INR-2025-03-28,2025-03-28,USD_INR,USD,INR,82.9772,manual_uploaded_rates,manual
EUR_INR-2025-03-28,2025-03-28,EUR_INR,EUR,INR,91.2779,manual_uploaded_rates,manual
GBP_USD-2025-03-28,2025-03-28,GBP_USD,GBP,USD,1.282384,manual_uploaded_rates,manual
EUR_GBP-2025-03-28,2025-03-28,EUR_GBP,EUR,GBP,0.835041,manual_uploaded_rates,manual
EUR_USD-2025-03-28,2025-03-28,EUR_USD,EUR,USD,1.083565,manual_uploaded_rates,manual
USD_GBP-2025-03-28,2025-03-28,USD_GBP,USD,GBP,0.775395,manual_uploaded_rates,manual
GBP_EUR-2025-03-28,2025-03-28,GBP_EUR,GBP,EUR,1.173033,manual_uploaded_rates,manual
GBP_INR-2025-03-29,2025-03-29,GBP_INR,GBP,INR,107.8,manual_uploaded_rates,manual
USD_INR-2025-03-29,2025-03-29,USD_INR,USD,INR,83.008,manual_uploaded_rates,manual
EUR_INR-2025-03-29,2025-03-29,EUR_INR,EUR,INR,91.3117,manual_uploaded_rates,manual
GBP_USD-2025-03-29,2025-03-29,GBP_USD,GBP,USD,1.282859,manual_uploaded_rates,manual
EUR_GBP-2025-03-29,2025-03-29,EUR_GBP,EUR,GBP,0.83535,manual_uploaded_rates,manual
EUR_USD-2025-03-29,2025-03-29,EUR_USD,EUR,USD,1.083966,manual_uploaded_rates,manual
USD_GBP-2025-03-29,2025-03-29,USD_GBP,USD,GBP,0.775682,manual_uploaded_rates,manual
GBP_EUR-2025-03-29,2025-03-29,GBP_EUR,GBP,EUR,1.173468,manual_uploaded_rates,manual
GBP_INR-2025-03-30,2025-03-30,GBP_INR,GBP,INR,107.845,manual_uploaded_rates,manual
USD_INR-2025-03-30,2025-03-30,USD_INR,USD,INR,83.0426,manual_uploaded_rates,manual
EUR_INR-2025-03-30,2025-03-30,EUR_INR,EUR,INR,91.3499,manual_uploaded_rates,manual
GBP_USD-2025-03-30,2025-03-30,GBP_USD,GBP,USD,1.283395,manual_uploaded_rates,manual
EUR_GBP-2025-03-30,2025-03-30,EUR_GBP,EUR,GBP,0.835699,manual_uploaded_rates,manual
EUR_USD-2025-03-30,2025-03-30,EUR_USD,EUR,USD,1.084419,manual_uploaded_rates,manual
USD_GBP-2025-03-30,2025-03-30,USD_GBP,USD,GBP,0.776006,manual_uploaded_rates,manual
GBP_EUR-2025-03-30,2025-03-30,GBP_EUR,GBP,EUR,1.173958,manual_uploaded_rates,manual
GBP_INR-2025-03-31,2025-03-31,GBP_INR,GBP,INR,107.8944,manual_uploaded_rates,manual
USD_INR-2025-03-31,2025-03-31,USD_INR,USD,INR,83.0807,manual_uploaded_rates,manual
EUR_INR-2025-03-31,2025-03-31,EUR_INR,EUR,INR,91.3917,manual_uploaded_rates,manual
GBP_USD-2025-03-31,2025-03-31,GBP_USD,GBP,USD,1.283983,manual_uploaded_rates,manual
EUR_GBP-2025-03-31,2025-03-31,EUR_GBP,EUR,GBP,0.836082,manual_uploaded_rates,manual
EUR_USD-2025-03-31,2025-03-31,EUR_USD,EUR,USD,1.084916,manual_uploaded_rates,manual
USD_GBP-2025-03-31,2025-03-31,USD_GBP,USD,GBP,0.776362,manual_uploaded_rates,manual
GBP_EUR-2025-03-31,2025-03-31,GBP_EUR,GBP,EUR,1.174496,manual_uploaded_rates,manual
GBP_INR-2025-04-01,2025-04-01,GBP_INR,GBP,INR,107.9475,manual_uploaded_rates,manual
USD_INR-2025-04-01,2025-04-01,USD_INR,USD,INR,83.1216,manual_uploaded_rates,manual
EUR_INR-2025-04-01,2025-04-01,EUR_INR,EUR,INR,91.4367,manual_uploaded_rates,manual
GBP_USD-2025-04-01,2025-04-01,GBP_USD,GBP,USD,1.284615,manual_uploaded_rates,manual
EUR_GBP-2025-04-01,2025-04-01,EUR_GBP,EUR,GBP,0.836494,manual_uploaded_rates,manual
EUR_USD-2025-04-01,2025-04-01,EUR_USD,EUR,USD,1.08545,manual_uploaded_rates,manual
USD_GBP-2025-04-01,2025-04-01,USD_GBP,USD,GBP,0.776744,manual_uploaded_rates,manual
GBP_EUR-2025-04-01,2025-04-01,GBP_EUR,GBP,EUR,1.175074,manual_uploaded_rates,manual
GBP_INR-2025-04-02,2025-04-02,GBP_INR,GBP,INR,108.0036,manual_uploaded_rates,manual
USD_INR-2025-04-02,2025-04-02,USD_INR,USD,INR,83.1647,manual_uploaded_rates,manual
EUR_INR-2025-04-02,2025-04-02,EUR_INR,EUR,INR,91.4842,manual_uploaded_rates,manual
GBP_USD-2025-04-02,2025-04-02,GBP_USD,GBP,USD,1.285282,manual_uploaded_rates,manual
EUR_GBP-2025-04-02,2025-04-02,EUR_GBP,EUR,GBP,0.836928,manual_uploaded_rates,manual
EUR_USD-2025-04-02,2025-04-02,EUR_USD,EUR,USD,1.086014,manual_uploaded_rates,manual
USD_GBP-2025-04-02,2025-04-02,USD_GBP,USD,GBP,0.777147,manual_uploaded_rates,manual
GBP_EUR-2025-04-02,2025-04-02,GBP_EUR,GBP,EUR,1.175685,manual_uploaded_rates,manual
GBP_INR-2025-04-03,2025-04-03,GBP_INR,GBP,INR,108.0617,manual_uploaded_rates,manual
USD_INR-2025-04-03,2025-04-03,USD_INR,USD,INR,83.2095,manual_uploaded_rates,manual
EUR_INR-2025-04-03,2025-04-03,EUR_INR,EUR,INR,91.5335,manual_uploaded_rates,manual
GBP_USD-2025-04-03,2025-04-03,GBP_USD,GBP,USD,1.285974,manual_uploaded_rates,manual
EUR_GBP-2025-04-03,2025-04-03,EUR_GBP,EUR,GBP,0.837379,manual_uploaded_rates,manual
EUR_USD-2025-04-03,2025-04-03,EUR_USD,EUR,USD,1.086598,manual_uploaded_rates,manual
USD_GBP-2025-04-03,2025-04-03,USD_GBP,USD,GBP,0.777566,manual_uploaded_rates,manual
GBP_EUR-2025-04-03,2025-04-03,GBP_EUR,GBP,EUR,1.176318,manual_uploaded_rates,manual
GBP_INR-2025-04-04,2025-04-04,GBP_INR,GBP,INR,108.1211,manual_uploaded_rates,manual
USD_INR-2025-04-04,2025-04-04,USD_INR,USD,INR,83.2552,manual_uploaded_rates,manual
EUR_INR-2025-04-04,2025-04-04,EUR_INR,EUR,INR,91.5838,manual_uploaded_rates,manual
GBP_USD-2025-04-04,2025-04-04,GBP_USD,GBP,USD,1.286681,manual_uploaded_rates,manual
EUR_GBP-2025-04-04,2025-04-04,EUR_GBP,EUR,GBP,0.837839,manual_uploaded_rates,manual
EUR_USD-2025-04-04,2025-04-04,EUR_USD,EUR,USD,1.087196,manual_uploaded_rates,manual
USD_GBP-2025-04-04,2025-04-04,USD_GBP,USD,GBP,0.777993,manual_uploaded_rates,manual
GBP_EUR-2025-04-04,2025-04-04,GBP_EUR,GBP,EUR,1.176964,manual_uploaded_rates,manual
GBP_INR-2025-04-05,2025-04-05,GBP_INR,GBP,INR,108.1808,manual_uploaded_rates,manual
USD_INR-2025-04-05,2025-04-05,USD_INR,USD,INR,83.3012,manual_uploaded_rates,manual
EUR_INR-2025-04-05,2025-04-05,EUR_INR,EUR,INR,91.6344,manual_uploaded_rates,manual
GBP_USD-2025-04-05,2025-04-05,GBP_USD,GBP,USD,1.287392,manual_uploaded_rates,manual
EUR_GBP-2025-04-05,2025-04-05,EUR_GBP,EUR,GBP,0.838302,manual_uploaded_rates,manual
EUR_USD-2025-04-05,2025-04-05,EUR_USD,EUR,USD,1.087796,manual_uploaded_rates,manual
USD_GBP-2025-04-05,2025-04-05,USD_GBP,USD,GBP,0.778423,manual_uploaded_rates,manual
GBP_EUR-2025-04-05,2025-04-05,GBP_EUR,GBP,EUR,1.177614,manual_uploaded_rates,manual
GBP_INR-2025-04-06,2025-04-06,GBP_INR,GBP,INR,108.2401,manual_uploaded_rates,manual
USD_INR-2025-04-06,2025-04-06,USD_INR,USD,INR,83.3469,manual_uploaded_rates,manual
EUR_INR-2025-04-06,2025-04-06,EUR_INR,EUR,INR,91.6845,manual_uploaded_rates,manual
GBP_USD-2025-04-06,2025-04-06,GBP_USD,GBP,USD,1.288097,manual_uploaded_rates,manual
EUR_GBP-2025-04-06,2025-04-06,EUR_GBP,EUR,GBP,0.838761,manual_uploaded_rates,manual
EUR_USD-2025-04-06,2025-04-06,EUR_USD,EUR,USD,1.088392,manual_uploaded_rates,manual
USD_GBP-2025-04-06,2025-04-06,USD_GBP,USD,GBP,0.778849,manual_uploaded_rates,manual
GBP_EUR-2025-04-06,2025-04-06,GBP_EUR,GBP,EUR,1.178259,manual_uploaded_rates,manual
GBP_INR-2025-04-07,2025-04-07,GBP_INR,GBP,INR,108.2979,manual_uploaded_rates,manual
USD_INR-2025-04-07,2025-04-07,USD_INR,USD,INR,83.3914,manual_uploaded_rates,manual
EUR_INR-2025-04-07,2025-04-07,EUR_INR,EUR,INR,91.7336,manual_uploaded_rates,manual
GBP_USD-2025-04-07,2025-04-07,GBP_USD,GBP,USD,1.288786,manual_uploaded_rates,manual
EUR_GBP-2025-04-07,2025-04-07,EUR_GBP,EUR,GBP,0.839209,manual_uploaded_rates,manual
EUR_USD-2025-04-07,2025-04-07,EUR_USD,EUR,USD,1.088974,manual_uploaded_rates,manual
USD_GBP-2025-04-07,2025-04-07,USD_GBP,USD,GBP,0.779266,manual_uploaded_rates,manual
GBP_EUR-2025-04-07,2025-04-07,GBP_EUR,GBP,EUR,1.178889,manual_uploaded_rates,manual
GBP_INR-2025-04-08,2025-04-08,GBP_INR,GBP,INR,108.3536,manual_uploaded_rates,manual
USD_INR-2025-04-08,2025-04-08,USD_INR,USD,INR,83.4343,manual_uploaded_rates,manual
EUR_INR-2025-04-08,2025-04-08,EUR_INR,EUR,INR,91.7807,manual_uploaded_rates,manual
GBP_USD-2025-04-08,2025-04-08,GBP_USD,GBP,USD,1.289448,manual_uploaded_rates,manual
EUR_GBP-2025-04-08,2025-04-08,EUR_GBP,EUR,GBP,0.839641,manual_uploaded_rates,manual
EUR_USD-2025-04-08,2025-04-08,EUR_USD,EUR,USD,1.089534,manual_uploaded_rates,manual
USD_GBP-2025-04-08,2025-04-08,USD_GBP,USD,GBP,0.779666,manual_uploaded_rates,manual
GBP_EUR-2025-04-08,2025-04-08,GBP_EUR,GBP,EUR,1.179495,manual_uploaded_rates,manual
GBP_INR-2025-04-09,2025-04-09,GBP_INR,GBP,INR,108.4064,manual_uploaded_rates,manual
USD_INR-2025-04-09,2025-04-09,USD_INR,USD,INR,83.4749,manual_uploaded_rates,manual
EUR_INR-2025-04-09,2025-04-09,EUR_INR,EUR,INR,91.8254,manual_uploaded_rates,manual
GBP_USD-2025-04-09,2025-04-09,GBP_USD,GBP,USD,1.290076,manual_uploaded_rates,manual
EUR_GBP-2025-04-09,2025-04-09,EUR_GBP,EUR,GBP,0.84005,manual_uploaded_rates,manual
EUR_USD-2025-04-09,2025-04-09,EUR_USD,EUR,USD,1.090064,manual_uploaded_rates,manual
USD_GBP-2025-04-09,2025-04-09,USD_GBP,USD,GBP,0.780046,manual_uploaded_rates,manual
GBP_EUR-2025-04-09,2025-04-09,GBP_EUR,GBP,EUR,1.18007,manual_uploaded_rates,manual
GBP_INR-2025-04-10,2025-04-10,GBP_INR,GBP,INR,108.4556,manual_uploaded_rates,manual
USD_INR-2025-04-10,2025-04-10,USD_INR,USD,INR,83.5128,manual_uploaded_rates,manual
EUR_INR-2025-04-10,2025-04-10,EUR_INR,EUR,INR,91.8671,manual_uploaded_rates,manual
GBP_USD-2025-04-10,2025-04-10,GBP_USD,GBP,USD,1.290661,manual_uploaded_rates,manual
EUR_GBP-2025-04-10,2025-04-10,EUR_GBP,EUR,GBP,0.840431,manual_uploaded_rates,manual
EUR_USD-2025-04-10,2025-04-10,EUR_USD,EUR,USD,1.090559,manual_uploaded_rates,manual
USD_GBP-2025-04-10,2025-04-10,USD_GBP,USD,GBP,0.7804,manual_uploaded_rates,manual
GBP_EUR-2025-04-10,2025-04-10,GBP_EUR,GBP,EUR,1.180605,manual_uploaded_rates,manual
GBP_INR-2025-04-11,2025-04-11,GBP_INR,GBP,INR,108.5005,manual_uploaded_rates,manual
